rank,country,user,affiliation,birth,rating,highest,match,win
4998,JP,m0bec,Tokyo University of Science,1996,1161,1211,48,0
4998,CN,M1saki,,,1161,1161,5,0
4998,AU,AlwaysMerlin,,1992,1161,1457,7,0
4998,TW,William324,,1997,1161,1161,2,0
4998,CY,Charis02,,2004,1161,1161,5,0
4998,XX,Jerx2y,,,1161,1161,3,0
4998,JP,xryuseix,Ritsumeikan University,2000,1161,1161,32,0
5008,JP,ryna4c2e,Mitakihara College of Technology,,1160,1237,17,0
5008,EG,Imaginary,,,1160,1160,8,0
5008,BG,cyccyc,,1920,1160,1160,5,0
5008,JP,nemosy11111,,1994,1160,1255,10,0
5008,JP,koeru111,東京大学,1998,1160,1160,13,0
5008,JP,dec12_kaz,,1990,1160,1160,21,0
5014,JP,uoo38,Shizuoka University,1997,1159,1361,16,0
5014,IN,Dipak,"Indian Institute of Technology, Madras",1997,1159,1159,4,0
5014,TN,lionadis,None,1997,1159,1159,10,0
5014,IT,Yousefi,,1998,1159,1159,3,0
5014,IN,H4Wk3ye,"Indian Institute of Information Technology, Gwalior",1998,1159,1326,7,0
5014,JP,yoppy,,1999,1159,1159,16,0
5014,CN,Efina,,2001,1159,1159,3,0
5021,CN,huangda,,,1158,1161,34,0
5021,JP,pnnc205j,High School,2001,1158,1252,38,0
5021,CN,Tony321,,,1158,1158,9,0
5021,UA,DeD_TihoN,,2003,1158,1158,2,0
5025,JP,miku_maekawa,,1998,1157,1157,15,0
5025,JP,task4233,,1998,1157,1352,43,0
5025,CN,StudyingFather,Urumqi No.1 Senior High School,2002,1157,1157,7,0
5025,CN,zyfzhouyifan,,,1157,1157,1,0
5025,US,raywang,,2004,1157,1157,4,0
5025,IN,vamsi3,Indian Institute of Technology Bombay,,1157,1157,4,0
5031,CN,scausen,,,1156,1156,15,0
5031,JP,eliza0x,Osaka Institute of Technology,1999,1156,1171,37,0
5031,CN,mk703,长春吉大附中实验学校,2001,1156,1156,8,0
5031,IN,Bitman_123,,1998,1156,1156,8,0
5031,KR,jwvg04252,,1995,1156,1156,1,0
5031,JP,Nils_Olav,じゃんけんサークル,1999,1156,1170,20,0
5031,CN,Zeround,,2000,1156,1298,5,0
5038,JP,hot_cocoa,,,1155,1169,6,0
5038,CN,wangxinliang,,1997,1155,1155,10,0
5038,JP,hhirai,,1977,1155,1282,49,0
5038,JP,hotsnowspring,,,1155,1223,33,0
5038,JP,hamazi512,京都大学,,1155,1155,11,0
5038,JP,rei_k,Saitama University,1999,1155,1271,38,0
5038,JP,agridrama,Paken,2002,1155,1155,29,0
5038,JP,kyon2326,,1990,1155,1155,21,0
5046,JP,foldori,豊橋技科大,1994,1154,1221,8,0
5046,JP,fugusuki,,,1154,1154,5,0
5046,XX,seeeelup,KAIST,,1154,1154,2,0
5046,JP,hylian,,,1154,1168,13,0
5046,CN,zhhe0101,,2001,1154,1154,5,0
5046,IN,aneesh2312,IIITDM Kancheepuram,1998,1154,1154,4,0
5046,JP,takahiroki,,,1154,1154,7,0
5046,JP,noman,,,1154,1241,23,0
5046,CN,wither,郑州一中,,1154,1332,15,0
5046,JP,readonly_true,The University of Tokyo,1996,1154,1154,19,0
5046,KR,DongwonShin,Seoul Science High School,2000,1154,1154,2,0
5046,JP,Amamori,,,1154,1224,13,0
5046,JP,Goagle,,1988,1154,1154,19,0
5059,JP,natsuru,大阪大学,,1153,1162,14,0
5059,JP,tettchan,,1996,1153,1158,52,0
5059,JP,nekoTheShadow,,1992,1153,1269,27,0
5059,JP,TateyamaKaito,Hiroshima University,,1153,1234,40,0
5059,JP,mitchieDuho,Kyoto University,,1153,1156,31,0
5059,JP,kikage,,2001,1153,1153,24,0
5065,JP,taiki_okano,Waseda High School,2001,1152,1152,27,0
5065,CN,woodcoding,huas,1996,1152,1152,20,0
5065,JP,Oktavia,,,1152,1152,3,0
5065,CN,ZeroJustMe,,1999,1152,1152,6,0
5065,JP,oooooba,,1994,1152,1212,48,0
5065,CN,roudundun,,,1152,1152,3,0
5065,JP,scol,Osaka University,1997,1152,1152,20,0
5065,VN,xcodevn,,,1152,1154,9,0
5073,JP,gidoichi,,,1151,1214,18,0
5073,JP,shoek,,,1151,1309,13,0
5073,JP,zzzstark,KobeU,,1151,1181,24,0
5073,JP,Shota_0214,筑波大学,,1151,1173,36,0
5073,JP,tnakagawa,,1992,1151,1151,19,0
5073,CN,chenzaiyuan,,2003,1151,1151,2,0
5073,IN,abhayps,,1999,1151,1151,4,0
5073,JP,roimu,,,1151,1230,29,0
5081,CN,QWsin,,1999,1150,1150,3,0
5081,CN,PhantasmDragon,no,2003,1150,1150,8,0
5081,IN,harshil7924,,1995,1150,1150,3,0
5081,CN,subzer,,2001,1150,1199,6,0
5081,IN,harshit601,BITS Pilani Hyderabad,1998,1150,1150,9,0
5081,CN,tkandi,,2002,1150,1150,3,0
5081,JP,thash,University of Hyogo,1998,1150,1177,36,0
5081,JP,saky0080,,,1150,1150,19,0
5089,JP,Rescol,,,1149,1149,6,0
5089,JP,hideh_1231,DENX,1997,1149,1261,72,0
5089,CN,lleo,,,1149,1268,7,0
5089,JP,ugis,suzuka college,2001,1149,1156,46,0
5089,JP,thishi,,,1149,1149,14,0
5089,IN,islingr,,2002,1149,1149,5,0
5095,JP,phykmqqq,東京大学大学院,,1148,1275,56,0
5095,IN,arasmus,,,1148,1148,11,0
5095,JP,rikky0611,,1996,1148,1180,12,0
5095,CN,kscnul,,,1148,1148,2,0
5095,CN,askl123,,,1148,1148,4,0
5095,JP,boatmuscles,The University of Tokyo,1998,1148,1261,32,0
5095,JP,yaxkinasx,,1984,1148,1171,32,0
5095,JP,Styla912,The University of Tokyo,1997,1148,1257,31,0
5095,CN,Smokey_Days,,,1148,1148,2,0
5095,JP,tat3,,1994,1148,1174,10,0
5105,JP,minorin,サイコロ,,1147,1227,27,0
5105,KR,baactree,이게뭐람,1994,1147,1147,4,0
5105,CN,Lotus26,,,1147,1147,8,0
5105,CN,Itache,,2003,1147,1147,6,0
5105,JP,waserabi_29,PAKEN,2002,1147,1147,30,0
5105,JP,cube7,,,1147,1147,8,0
5105,CN,YangDong,,,1147,1147,5,0
5105,BY,Zabavski,,2004,1147,1147,3,0
5113,JP,tkntkn,学生,,1146,1193,7,0
5113,JP,airy,,,1146,1146,9,0
5113,JP,masakick,,,1146,1146,10,0
5113,CN,Harmony,,,1146,1146,7,0
5113,VN,lamnhh,,1999,1146,1146,1,0
5113,JP,Apple_Boy,Paken,2005,1146,1146,24,0
5119,ID,dickynovanto1103,-,1997,1145,1153,13,0
5119,JP,yusayura,,2000,1145,1145,3,0
5119,JP,manta1130,,1996,1145,1145,28,0
5119,IN,anjn98,Jadavpur University,1998,1145,1145,3,0
5123,KZ,ruslanjan,,2001,1144,1200,4,0
5123,JP,sdub,,1997,1144,1317,52,0
5123,JP,Bookends,Tokyo Institute of Technology,1998,1144,1144,28,0
5123,MD,miguell,,2002,1144,1144,11,0
5123,IE,noah07,,,1144,1144,3,0
5123,JP,Ry0um4,Yokohama National University,1997,1144,1242,38,0
5123,CN,newuser,,2002,1144,1144,5,0
5123,JP,shidenvip,,1999,1144,1144,15,0
5131,JP,rook0809,,,1143,1287,18,0
5131,CN,unsmilecat,Beijing University of Post and Techology ,,1143,1178,12,0
5131,CN,Americanlasagna,QBHS,2002,1143,1143,8,0
5131,CN,sadstone,,,1143,1143,2,0
5131,CN,fantianqi,,2002,1143,1143,7,0
5131,JP,c2masamichi,,1989,1143,1166,20,0
5131,JP,sugisho,The University of Tokyo,1996,1143,1143,12,0
5131,JP,Ulysses,東京大学,2001,1143,1207,24,0
5131,CN,pirorin,,1996,1143,1143,18,0
5131,JP,streep,,1996,1143,1143,12,0
5141,JP,nak3,IT,,1142,1142,23,0
5141,CN,sky_solo,,,1142,1142,8,0
5141,JP,siiiec,秋田大学,1996,1142,1162,32,0
5141,JP,michiharujp,学生,1997,1142,1142,16,0
5141,CN,KidoChie,,,1142,1142,9,0
5141,JP,kawazu,,1994,1142,1254,23,0
5141,JP,Mcpu3,"National Institute of Technology, Kitakyushu College",2002,1142,1168,35,0
5141,CN,alphagocc,,,1142,1155,24,0
5141,ID,Sidiq_HA,UGM,1996,1142,1142,9,0
5141,JP,raoZ,The University of Tokyo,1997,1142,1142,23,0
5151,RU,karl_marx,,,1141,1141,3,0
5151,KR,leejseo,,,1141,1156,5,0
5151,IN,mk_O2,BITS PILANI,1998,1141,1179,11,0
5151,JP,siro53,Waseda University,1999,1141,1141,29,0
5151,JP,taka256,,,1141,1141,27,0
5151,CN,huangzirui,,,1141,1141,12,0
5151,JP,mkawa2,,1976,1141,1141,24,0
5158,JP,university,,,1140,1252,61,0
5158,CN,cmjb,,,1140,1140,7,0
5158,RO,ddt,,1987,1140,1243,18,0
5158,JP,mayoi,,,1140,1140,15,0
5158,JP,bangii,,2000,1140,1140,14,0
5158,CN,I_dont_know,,,1140,1140,4,0
5158,CN,sewage,,,1140,1231,19,0
5158,CN,hycc,the Communist Party of China,2001,1140,1140,1,0
5158,CN,HeRaNO,UESTC,1999,1140,1140,7,0
5158,BY,kefaa,,1999,1140,1140,1,0
5158,JP,mumeiDoe,,,1140,1175,12,0
5169,CN,Vectorxj,,,1139,1139,3,0
5169,JP,sei40kr,Pegasystems,1993,1139,1143,17,0
5169,IR,SorooshEH10,,2000,1139,1150,6,0
5169,IN,pandeyshrey33,,,1139,1139,4,0
5169,JP,MBM,,1994,1139,1139,12,0
5169,JP,Keno42,SmartNews株式会社,1981,1139,1139,11,0
5169,VN,Trung,,,1139,1163,8,0
5176,JP,noriok,-,,1138,1374,70,0
5176,JP,someone123321,,2000,1138,1138,5,0
5176,JP,kametaro,Hiroshima University,1999,1138,1151,51,0
5176,JP,akraa,,1994,1138,1268,29,0
5176,IN,mirza_bob,IIT(ISM) Dhanbad,1998,1138,1138,6,0
5176,IN,vivekcrux,,1997,1138,1286,18,0
5176,JP,kyosuke0924,,1987,1138,1138,25,0
5176,JP,hanyu,Chiba University,1999,1138,1138,22,0
5184,JP,daira4000,音ゲー部,1984,1137,1191,24,0
5184,JP,shar18,東京,,1137,1137,45,0
5184,JP,ssssttttnnnn,UT,,1137,1137,26,0
5184,RU,mirlan,,1999,1137,1137,4,0
5184,GR,rondojim,,2001,1137,1137,6,0
5184,CN,Huyyt,,,1137,1169,15,0
5184,CN,hnust_lidongming,Hunan University of Science and Technology,1999,1137,1137,30,0
5184,JP,NKato,,1995,1137,1137,18,0
5184,IN,latestart,IIT,,1137,1166,3,0
5193,JP,kahuu,University of Fukushi,,1136,1136,7,0
5193,JP,tapuinu,Kyoto Univ.,1993,1136,1184,26,0
5193,DE,mirithering,,,1136,1136,2,0
5193,JP,eityans,,,1136,1184,28,0
5193,JP,akurorein,Azabu High School,2003,1136,1269,43,0
5193,JP,Raobaid,,,1136,1333,7,0
5193,CN,a2956331800,,,1136,1136,4,0
5193,JP,Sigma1023,TokyoTech,,1136,1207,40,0
5193,JP,Kenkoro,（＾ω＾ ≡ ＾ω＾）,1992,1136,1209,43,0
5193,RU,levapnilirbuz,,2000,1136,1136,1,0
5203,JP,motooka,CRMとかを作ってる、とても小さな企業,1981,1135,1150,15,0
5203,JP,yusapon,無所属,1983,1135,1135,18,0
5203,JP,agony,,1996,1135,1185,23,0
5203,VN,npnkhoi,,,1135,1158,8,0
5203,JP,isihya,,1995,1135,1135,13,0
5203,CO,danielk,,1996,1135,1135,4,0
5203,JP,nacky,,1993,1135,1191,24,0
5203,CN,Malfurion_Drake,,,1135,1135,12,0
5203,JP,yusuke0710,,1987,1135,1135,28,0
5212,JP,L3Sota,University of Tokyo,1993,1134,1238,20,0
5212,IN,hetshah1998,,1998,1134,1134,6,0
5212,CN,fishball,,1926,1134,1134,2,0
5215,JP,warahiko,Kyoto University,1996,1133,1133,14,0
5215,BD,astro_lion,Jahangirnagar University,,1133,1133,21,0
5215,JP,C7BMkOO7Qbmcwck7,,1980,1133,1289,43,0
5215,SG,vlwk,,2001,1133,1148,12,0
5215,CN,DDullahan,,1998,1133,1133,9,0
5215,CN,zdragon,,,1133,1133,8,0
5215,US,lrvideckis,,1998,1133,1133,1,0
5215,CN,JasonZhan,,2002,1133,1133,4,0
5215,TW,IceTea,Power of the Greatest Doggy of NECH,2001,1133,1133,6,0
5224,JP,touyou,The University of Tokyo,1995,1132,1144,13,0
5224,CN,Furude_Rika,,,1132,1132,4,0
5224,GE,ioane,,2002,1132,1132,1,0
5224,CN,HPL,,2001,1132,1132,2,0
5224,CN,aLIEz,,,1132,1166,14,0
5224,JP,ktguy,,,1132,1132,17,0
5224,CN,zihanw,,2019,1132,1132,2,0
5224,CN,CREEPER_,,,1132,1132,13,0
5224,CN,sienna,,,1132,1156,10,0
5224,CN,ITAK,,,1132,1132,7,0
5224,HR,ikicic,ETH Zurich,1992,1132,1132,2,0
5224,CN,Sfukin,,,1132,1132,7,0
5224,BR,Adson_S,,2000,1132,1163,6,0
5224,JP,ultramanzero,,,1132,1132,5,0
5238,JP,david,,,1131,1131,57,0
5238,IN,shagakur,IIITD,1997,1131,1149,10,0
5238,IN,heello,,,1131,1139,6,0
5238,SG,danq,,,1131,1131,4,0
5242,JP,yki25,,1994,1130,1173,17,0
5242,JP,kotet,愛知県立大学,1998,1130,1274,33,0
5242,JP,shi2chuan1,The University of Tokyo,,1130,1223,39,0
5242,JP,pontsuyo,,1993,1130,1201,32,0
5242,JP,takuchibin,,,1130,1185,37,0
5242,JP,c201904,,,1130,1130,11,0
5242,JP,heidaertu,,,1130,1238,22,0
5242,JP,preppy,FUN,1975,1130,1130,9,0
5250,JP,piniky,QU,,1129,1256,17,0
5250,JP,b1464296,横浜国立大学,1996,1129,1192,27,0
5250,ID,rapel,Binus University,1997,1129,1129,4,0
5250,JP,osamaki,同志社大学,1997,1129,1129,31,0
5250,JP,lotus0r,NUT,1996,1129,1135,32,0
5250,JP,LCA,,1996,1129,1131,38,0
5250,JP,uytrewq12345,,,1129,1129,21,0
5250,JP,t6is,,,1129,1153,15,0
5250,IN,bclassrank7,,1998,1129,1129,5,0
5259,JP,caesar,,1996,1128,1281,23,0
5259,AU,Sherlockm,Orz myself,2000,1128,1128,2,0
5259,JP,sonotaro99,,,1128,1128,23,0
5259,CN,AChen,,,1128,1128,2,0
5259,CN,luojinyao,,,1128,1128,8,0
5259,JP,takamiyaatusi,,1990,1128,1146,30,0
5259,IN,vivek_zi,,,1128,1128,10,0
5259,JP,iBotamon,,,1128,1130,15,0
5259,KR,mongsiry013,,1987,1128,1128,5,0
5268,JP,ophelia,　,1993,1127,1166,24,0
5268,CN,luzern,,,1127,1127,5,0
5268,VN,TUNGTRAN,,1998,1127,1127,2,0
5268,JP,mamime19,,2004,1127,1177,78,0
5268,CN,HyperBeast,,,1127,1169,11,0
5273,JP,kojiji,N/A,,1126,1298,19,0
5273,RU,Pixar,,1992,1126,1351,19,0
5273,JP,tsutaya,Saitama University,1997,1126,1126,50,0
5273,JP,azara4,The University of Tokyo,1997,1126,1136,30,0
5273,US,hoke_t,Texas A&M University,1999,1126,1126,4,0
5278,JP,iceslime1104,,,1125,1137,21,0
5278,JP,takune,,2001,1125,1125,10,0
5278,JP,ne290206,,,1125,1154,25,0
5278,JP,ktanaka,The University of Tokyo,,1125,1222,25,0
5278,EG,KyRillos_BoshRa,,1997,1125,1125,5,0
5278,JP,kojin15,,2000,1125,1130,22,0
5284,JP,reanisz,"mixi, inc",1995,1124,1124,4,0
5284,JP,DoubleZ,Chiba University,1997,1124,1221,19,0
5284,JP,yan,,1998,1124,1124,44,0
5284,JP,Peroxide,YNU,,1124,1149,20,0
5284,CN,litble,,2002,1124,1124,1,0
5284,JP,s103ng,,1996,1124,1160,37,0
5290,JP,ty70,none,1970,1123,1233,28,0
5290,JP,ngs,もちもち大学,,1123,1244,36,0
5290,JP,sixty_deg, Tokyo Institute of Technology,1999,1123,1212,36,0
5290,BD,istinishat,,1994,1123,1123,4,0
5290,JP,sarashin,Osaka University,1997,1123,1123,45,0
5290,CN,lujiaju,,2001,1123,1123,3,0
5290,CN,YoungNeal,,,1123,1123,7,0
5290,CN,MXang,,2000,1123,1265,19,0
5290,IN,yaminote,University of the People,1998,1123,1123,20,0
5290,CN,qin_peng,I AM,1997,1123,1185,7,0
5290,JP,Syuzue,,1997,1123,1151,15,0
5301,JP,Toodifficult,,1997,1122,1122,5,0
5301,IN,I_am_Nobody,,1996,1122,1174,18,0
5301,CN,Celestine,,,1122,1122,2,0
5301,JP,zaubermusik_i,The university of Tokyo,1996,1122,1122,17,0
5301,CN,Verly,,,1122,1122,6,0
5301,IN,AmanGupta_,"IET DAVV, INDORE",1999,1122,1300,13,0
5307,JP,b158b,,1995,1121,1319,11,0
5307,JP,future731,UT,1996,1121,1121,17,0
5307,US,crockpotkid,Timber Creek High School,1999,1121,1121,6,0
5307,CN,yangyuting1225,,,1121,1130,13,0
5307,JP,codeworm312,Kyoto Institute of Technology,1998,1121,1124,29,0
5307,JP,rgba,,,1121,1121,20,0
5307,JP,TakoKurage,,,1121,1203,72,0
5307,MM,bumar,,,1121,1121,2,0
5307,CN,SplusPei,,,1121,1121,4,0
5307,JP,maguchi,ISC,1995,1121,1172,35,0
5307,BR,NAimSS,,,1121,1121,4,0
5307,JP,forneus,,,1121,1121,6,0
5319,JP,lass1e,Peercast,,1120,1120,7,0
5319,CN,TLE,,,1120,1120,7,0
5319,JO,Obada,,,1120,1120,7,0
5319,JP,takumikid,,1985,1120,1208,16,0
5319,RU,psevdoinsaf,,2002,1120,1120,2,0
5319,CN,wyxdrqc,,,1120,1131,5,0
5319,IN,simratbrar,,1999,1120,1128,12,0
5319,VN,giaosuchi,,1920,1120,1120,3,0
5319,CN,zhn666,,2004,1120,1120,8,0
5319,JP,edamat,,1997,1120,1146,8,0
5329,JP,Cmer,Keio University,,1119,1159,44,0
5329,MA,Thanat0s,,,1119,1119,11,0
5329,JP,momohatt,,,1119,1119,12,0
5329,CN,hongzhiyin,,1997,1119,1203,10,0
5329,CN,Counting_Stars,student,1998,1119,1119,21,0
5329,CN,WAduck,,2005,1119,1119,6,0
5329,IN,amankh99,,,1119,1197,10,0
5329,JP,canonind,,,1119,1119,8,0
5337,JP,Nekomimimi,N/A,,1118,1427,50,0
5337,BD,CLown1331,"Leading University, Sylhet",1995,1118,1184,7,0
5337,JP,mukakego,,1997,1118,1118,36,0
5337,JP,tenmyo,,1984,1118,1229,19,0
5337,CN,hnust_liutiyong,Hunan University of Science and Technology,1997,1118,1131,14,0
5337,CN,yly,Kyoto University,,1118,1152,19,0
5337,JP,toshikish,,1992,1118,1118,29,0
5337,KR,jame0313,,,1118,1118,4,0
5345,JP,azyobuzin,東京電機大学,1997,1117,1117,7,0
5345,JP,shossie1016,The University of Electro-Communications,,1117,1210,32,0
5345,CN,wumingshi,,2000,1117,1117,6,0
5345,JP,hakuchan,kumamoto-univ,1996,1117,1136,46,0
5345,JP,mizuwater0,,1997,1117,1117,6,0
5345,CN,wangzunyu,,,1117,1117,2,0
5345,JP,mickie,,1987,1117,1122,21,0
5345,JP,Jazztarou,,1995,1117,1117,11,0
5353,JP,hetare09,,,1116,1116,6,0
5353,JP,nasunasu,,,1116,1116,22,0
5353,CN,AC_AutoGay,,,1116,1116,6,0
5353,JP,alicek17,Kitauji high school,,1116,1273,24,0
5353,JP,Moscwa,Taki high school,2002,1116,1116,33,0
5353,JP,Zakky,Hokkaido University,1998,1116,1116,25,0
5353,JP,kyawa,metro634,2003,1116,1139,23,0
5360,JP,rui0422,,2018,1115,1203,25,0
5360,CN,oipotato,,,1115,1115,1,0
5360,CN,hnust_yanruikan,Hunan University of Science and Technology,1998,1115,1157,30,0
5360,IN,aman0456,,1999,1115,1165,4,0
5360,JP,Ioler,,,1115,1115,8,0
5360,CN,LanrTabe,Panzhou No.2 Senior High,2003,1115,1115,4,0
5360,CN,wawawa8,,2002,1115,1115,3,0
5360,CN,ChenZ01,Chen2016MS@outlook.com,2003,1115,1115,9,0
5360,JP,nuhunune,Paken,2004,1115,1175,28,0
5360,TW,jason53415,,1994,1115,1122,8,0
5370,JP,mohei,,,1114,1267,43,0
5370,BD,s_h_shahin,University of Dhaka,1997,1114,1114,3,0
5370,JP,zizou,,1996,1114,1141,15,0
5370,US,cs1235,,,1114,1114,2,0
5370,JP,rmizuta,,,1114,1230,47,0
5370,TW,le9018468,,2004,1114,1114,3,0
5370,US,Skuthuru,,,1114,1211,11,0
5370,IN,anshul,IIITD,,1114,1114,9,0
5370,JP,yudegaki,KogCoder,1999,1114,1146,34,0
5370,RU,DIvanCode,,,1114,1114,3,0
5370,JP,kindness,,1998,1114,1172,11,0
5370,JP,mame_pato,,1995,1114,1114,11,0
5382,JP,ngard,The Univ. of Tokyo,1991,1113,1113,38,0
5382,BR,rop,,1993,1113,1273,6,0
5382,EG,IVIosab,,2002,1113,1113,6,0
5382,JP,sumomoneko,wild,,1113,1184,16,0
5382,JP,Kiterai,,,1113,1113,26,0
5382,CN,mmh,,2000,1113,1113,4,0
5382,TR,Fasho,,,1113,1113,7,0
5382,JP,Regent_50m,,,1113,1174,26,0
5382,JP,tato,,,1113,1113,29,0
5382,JP,wkwkhautbois,,1990,1113,1113,16,0
5382,JP,hng,,,1113,1132,17,0
5382,PL,janek712,,,1113,1113,2,0
5382,IN,nok_nok,,1998,1113,1113,12,0
5395,JP,dicenull,仙台高専,2000,1112,1214,64,0
5395,NL,markun,,1979,1112,1129,8,0
5395,BR,ffern,,1999,1112,1112,2,0
5395,JP,proteasome,,1989,1112,1207,45,0
5395,JP,hanyutrans,,,1112,1168,9,0
5395,JP,itoshi,,1993,1112,1115,21,0
5395,JP,yokofudori,,1993,1112,1190,20,0
5395,JP,momohara,Chiba University,1997,1112,1197,24,0
5403,JP,gktni,The University of Tokyo,1996,1111,1132,33,0
5403,CN,chendl111,,,1111,1111,8,0
5403,KR,lg970325,SKKU,1997,1111,1111,6,0
5403,CN,linrongen,,,1111,1111,2,0
5403,JP,login,Kyoto University,1998,1111,1111,10,0
5403,CN,zylzyl,电子科技大学,1998,1111,1203,7,0
5409,JP,albicilla,Keio University,,1110,1332,52,0
5409,RU,mrworker27,,1999,1110,1114,6,0
5409,JP,kohei94,,1994,1110,1242,32,0
5409,CN,kpn64,,1996,1110,1144,7,0
5409,IN,jeelvashnav1999,,1999,1110,1110,4,0
5409,JP,sunao,,,1110,1110,16,0
5409,KR,YunGoon,KOREATECH,1996,1110,1110,7,0
5409,JP,asamas,,,1110,1208,31,0
5409,JP,pocketpair,,1995,1110,1175,20,0
5409,JP,ohshige,,,1110,1157,15,0
5409,BG,sjc_fan,,,1110,1110,2,0
5420,JP,mirac,:),,1109,1109,2,0
5420,CN,Starry_sky,1173298382,1997,1109,1109,15,0
5420,IN,euler_1998,,1998,1109,1109,3,0
5420,JP,ruikyon,,1998,1109,1127,27,0
5420,CN,zhsq11,University of Electronic Science and Technology of China,1998,1109,1109,18,0
5420,IN,satvik007,IIT Palakkad,1998,1109,1109,5,0
5420,JP,hongu0901,京都大学,1997,1109,1109,20,0
5420,BR,joaom,Federal University of Campina Grande,1999,1109,1134,4,0
5420,JP,GunseiKPaseri,Meiji University,2000,1109,1109,17,0
5429,JP,pantacia1128,,1994,1108,1299,16,0
5429,CN,SiuGinHung,UESTC,1998,1108,1114,24,0
5429,JP,amezaki1007,Waseda University,1998,1108,1114,33,0
5429,JP,tyahan3278,,,1108,1118,30,0
5429,JP,pps,,,1108,1164,34,0
5429,JP,qsako6,Nagoya University,1996,1108,1108,25,0
5429,JP,etomaru,Kyoto University,,1108,1108,8,0
5429,CN,Jinitaimei,,1998,1108,1114,9,0
5437,JP,mmck328,,,1107,1172,25,0
5437,EG,NourElRashidy,Ain Shams University,1996,1107,1107,1,0
5437,UA,april1994,,1994,1107,1107,4,0
5437,IN,SomanshuSingla,NIT Kurukshetra,1997,1107,1107,5,0
5437,IN,ayush933,,2000,1107,1107,8,0
5437,JP,sojisan,Tohoku University,,1107,1107,15,0
5437,CN,Leokery,,2001,1107,1107,7,0
5437,JP,burokoron,,,1107,1144,45,0
5437,JP,MEGANEnoKAMISAMA,tnctprocon,2002,1107,1114,32,0
5437,JP,kyomukyomupurin,,,1107,1230,37,0
5437,CN,ZjBr_Shadow,,2001,1107,1107,1,0
5437,JP,gekko,某メーカー,1993,1107,1107,17,0
5449,RU,KKID,,1997,1106,1106,3,0
5449,JP,ueda,University of Tokyo,1991,1106,1129,26,0
5449,JP,bluexleoxgreen,TMU,1998,1106,1174,29,0
5449,JP,minszsz,,1995,1106,1121,23,0
5453,JP,Zarath8128,北海道大学理学院数学専攻博士課程,1991,1105,1107,7,0
5453,JP,hiro5051,,1990,1105,1105,13,0
5453,RO,FizZ,,2001,1105,1105,13,0
5453,SE,hejsanhejsan,,,1105,1105,1,0
5453,CN,realbenx,,,1105,1105,13,0
5453,JP,TomA,,1993,1105,1151,47,0
5453,JP,gomatamago,Tottori University,1997,1105,1149,45,0
5453,JP,ese0462,,,1105,1105,21,0
5453,HR,markotee,,,1105,1105,2,0
5453,CN,sweetsc,,1991,1105,1105,4,0
5463,JP,sugyan,,,1104,1218,27,0
5463,JP,ZxFkcjgN,nai,1997,1104,1137,52,0
5463,JP,Yellowstone,,2018,1104,1126,34,0
5463,JP,tanba,名古屋工業大学,1996,1104,1197,61,0
5463,IN,knandy,,,1104,1104,7,0
5463,BR,tubone,,,1104,1104,4,0
5463,JP,cross32768,Tohoku University,1997,1104,1217,28,0
5463,JP,awayan,,,1104,1136,23,0
5463,JP,koshikura,The University of Tokyo,1998,1104,1137,20,0
5463,KR,Hyperbolic,POSTECH,1997,1104,1104,1,0
5463,IN,MrDoap,IIT Hyderabad,2000,1104,1104,8,0
5463,CN,hanwenchen,,2000,1104,1104,1,0
5463,JP,myuk,,1983,1104,1104,4,0
5476,CN,ReChinX,,,1103,1103,14,0
5476,IN,priyanshukm,,1997,1103,1103,5,0
5476,JP,Marutai,東京大学,1996,1103,1103,16,0
5479,JP,wand125,Gaia,1990,1102,1102,5,0
5479,JP,yoshi78,itf,,1102,1126,28,0
5479,JP,untan,大島商船,1999,1102,1135,35,0
5479,JP,kuromegane,,,1102,1102,40,0
5479,JP,saitaman,東京工業大学,1998,1102,1110,38,0
5479,IN,shubham8,The LNM Institute of Information Technology,1997,1102,1102,2,0
5479,JP,smail88,神戸大学,1996,1102,1159,23,0
5479,JP,sarf,,,1102,1102,23,0
5479,JP,rimmoc833,,,1102,1112,20,0
5488,MA,MaxHeap,,1994,1101,1214,20,0
5488,CN,vist0r,,,1101,1101,7,0
5488,JP,seriru,Shibaura Institute of Technology,1996,1101,1193,60,0
5488,JP,AyaTaka_chemi,,1995,1101,1101,13,0
5488,SY,Gankutsuou,,1997,1101,1101,5,0
5488,CN,Cesare,,2004,1101,1101,8,0
5494,JP,donguri411,筑波大学,1997,1100,1145,9,0
5494,JP,tuki_remon,立命館大学,,1100,1330,24,0
5494,JP,chigiri, ,,1100,1102,7,0
5494,JP,usagi4430,,,1100,1131,25,0
5494,VN,Minh,,1900,1100,1100,1,0
5494,CN,mstar,,1992,1100,1100,8,0
5494,JP,rsy3244,Hokkaido University,,1100,1132,40,0
5494,CN,OBlack,NK,2000,1100,1100,4,0
5494,JP,Kant,Keio University,1999,1100,1100,39,0
5494,JP,cawteh,,1995,1100,1100,20,0
5494,JP,nayuta13,The University of Tokyo,1999,1100,1106,31,0
5494,TW,vincent97198,,2002,1100,1100,9,0
5506,JP,yumechi,!悪い趣味,,1099,1304,37,0
5506,JP,KujoKaren,,,1099,1099,23,0
5506,JP,mscle11,たまーず工房,1992,1099,1248,7,0
5506,JP,imnotchestnut,TDU,1995,1099,1166,7,0
5506,JP,higucheese,,,1099,1143,9,0
